ATE_SE3_m,ATE_Sim3_m,Coverage,IDF1,MPJPE_mm,PA-MPJPE_mm,Precision,W-MPJPE_mm,WA-MPJPE_mm,angle_stratum,case_id,dataset,inference_status,method,seconds,time_access,unit
2.4084203940882647,0.14426617254317886,0.9033333333333333,0.7226666666666667,77.68450250744459,49.95412922670157,0.6022222222222222,1454.933164500496,501.86478183884594,large,h4d_test_06_sword3_001_sword3_large_cam18_cam20_b00301,harmony4d,audited,JOSH,631.9319022249547,offline_full_sequence,001_sword3
0.5967037443653006,0.09181649361379575,0.8833333333333333,0.6429447852760736,81.11916688929378,50.327582409714346,0.5145631067961165,1101.5819338899425,263.11287309066796,medium,h4d_test_06_sword3_001_sword3_medium_cam12_cam14_b00301,harmony4d,audited,JOSH,668.9982487309608,offline_full_sequence,001_sword3
0.05974570769229426,0.03201807439155571,0.44666666666666666,0.3413333333333333,82.4737106038225,51.38831582129728,0.29777777777777775,526.2685098786553,158.7114798333454,small,h4d_test_06_sword3_001_sword3_small_cam14_cam20_b00301,harmony4d,audited,JOSH,617.9569234869559,offline_full_sequence,001_sword3
2.473582158557349,0.14503463108354908,0.9766666666666667,0.7813333333333333,85.53868035658736,50.28415779476559,0.6511111111111111,807.5606061034049,481.53654310334775,large,h4d_test_06_sword3_002_sword3_large_cam18_cam20_b00301,harmony4d,audited,JOSH,600.126285728009,offline_full_sequence,002_sword3
0.597392388838245,0.09184430456550627,0.9766666666666667,0.7813333333333333,82.31379106148238,49.70917484442326,0.6511111111111111,431.7177337720216,255.09977340504886,medium,h4d_test_06_sword3_002_sword3_medium_cam12_cam14_b00301,harmony4d,audited,JOSH,587.9172028919565,offline_full_sequence,002_sword3
3.5193512069162343,0.20042099390595916,0.98,0.7047387606318347,88.41019518973556,53.96268639584718,0.5621414913957935,1204.8006781990612,751.8189599246549,extreme,h4d_test_06_sword3_002_sword3_extreme_cam02_cam14_b00301,harmony4d,audited,JOSH,670.2894044530112,offline_full_sequence,002_sword3
0.039930517990266465,0.03211578720541174,0.9733333333333334,0.7786666666666666,79.24892642653977,55.2850222597062,0.6488888888888888,303.8007359142616,184.33661933021708,small,h4d_test_06_sword3_002_sword3_small_cam14_cam20_b00301,harmony4d,audited,JOSH,739.4162541039987,offline_full_sequence,002_sword3
3.7166999315861076,0.2024043822457442,0.9966666666666667,0.5399515738498789,82.67937464007356,47.087980255975815,0.5684410646387833,1269.9301506182683,655.7428478344225,extreme,h4d_test_06_sword3_003_sword3_extreme_cam02_cam14_b00301,harmony4d,audited,JOSH,668.8989047129289,offline_full_sequence,003_sword3
2.4268289778091603,0.14375045101655914,0.99,0.792,80.50121957220927,47.920221432603135,0.66,1013.4805855197735,646.5056945921101,large,h4d_test_06_sword3_003_sword3_large_cam18_cam20_b00301,harmony4d,audited,JOSH,612.9800411889446,offline_full_sequence,003_sword3
0.5931472898412286,0.0917900988455161,1.0,0.8,79.96915853146272,44.6723978786089,0.6666666666666666,582.1885519293567,399.1722055195592,medium,h4d_test_06_sword3_003_sword3_medium_cam12_cam14_b00301,harmony4d,audited,JOSH,597.4475927019375,offline_full_sequence,003_sword3
