boundary_order,camera_relative_rotation_deg,camera_relative_translation_m,case_id,seam_orientation_excess_deg,seam_root_excess_mm,transition_angle_deg
2,89.9608913970476,6.9797014440978895,aist__gLH_sBM_cAll_d18_mLH5_ch01__mc150-4,,,89.948356646
3,135.1013610398435,8.894613454521057,aist__gLH_sBM_cAll_d18_mLH5_ch01__mc150-4,,,135.031221805
1,135.04579327632015,8.86059602181136,aist__gLH_sBM_cAll_d18_mLH5_ch02__mc150-4,,,135.031221805
2,89.96090315064963,6.979701584638596,aist__gLH_sBM_cAll_d18_mLH5_ch02__mc150-4,,,89.948356646
3,45.09493175410643,3.782987048942579,aist__gLH_sBM_cAll_d18_mLH5_ch02__mc150-4,12.69959673769615,302.2264920862834,44.887734513
1,90.51842328056894,6.99415954748832,aist__gLH_sFM_cAll_d18_mLH4_ch19__mc150-4,42.66945497949051,740.0315978687162,90.083100545
2,134.69870845714686,9.24033639554837,aist__gLH_sFM_cAll_d18_mLH4_ch19__mc150-4,39.384806602814436,607.0604111807378,134.637538424
3,45.123330112342565,3.7043278084847144,aist__gLH_sFM_cAll_d18_mLH4_ch19__mc150-4,38.92487569727663,272.30783791629494,45.117164847
1,135.51910427509947,8.91677432853867,aist__gLO_sBM_cAll_d15_mLO2_ch01__mc150-4,46.346113421425244,438.0589328939635,135.603184542
2,89.71990068316737,6.797761737945342,aist__gLO_sBM_cAll_d15_mLO2_ch01__mc150-4,40.91731399030468,208.41157599527557,89.708419447
3,36.63616117228388,2.815701939295152,aist__gLO_sBM_cAll_d15_mLO2_ch01__mc150-4,9.396853507569174,366.69487436415665,44.870638961
1,90.88545118958082,6.888954297185385,aist__gLO_sBM_cAll_d15_mLO2_ch02__mc150-4,33.72600699866139,109.48243024689991,90.428777799
2,135.51651346024042,9.274244023740716,aist__gLO_sBM_cAll_d15_mLO2_ch02__mc150-4,74.5268776688131,87.59265868614526,135.469967109
3,44.87506829384932,3.76829865986862,aist__gLO_sBM_cAll_d15_mLO2_ch02__mc150-4,21.52886103821334,69.9014829081849,44.870638961
1,135.5195758066453,9.289191633317584,aist__gLO_sBM_cAll_d15_mLO2_ch03__mc150-4,37.36173792493147,502.75075829022006,135.469967109
2,44.87506766678053,3.76829865986862,aist__gLO_sBM_cAll_d15_mLO2_ch03__mc150-4,12.063382023007627,658.4891864324285,44.870638961
3,89.60047024557537,6.812563831036867,aist__gLO_sBM_cAll_d15_mLO2_ch03__mc150-4,38.01989342884661,415.43801488951317,89.708419447
1,89.6768103478973,6.755179835657724,aist__gLO_sBM_cAll_d15_mLO2_ch04__mc150-4,44.660669051314756,470.56483208415517,89.708419447
2,44.87507527562152,3.768298569538983,aist__gLO_sBM_cAll_d15_mLO2_ch04__mc150-4,20.848450765406096,402.9137371447264,44.870638961
3,135.50957473288912,9.27063342498478,aist__gLO_sBM_cAll_d15_mLO2_ch04__mc150-4,41.317242926419446,509.02954000829806,135.469967109
1,36.5279074573618,2.625193087477695,aist__gLO_sBM_cAll_d15_mLO2_ch05__mc150-4,9.653773573693943,487.3864756083987,44.870638961
2,135.53314723383568,9.29011083556536,aist__gLO_sBM_cAll_d15_mLO2_ch05__mc150-4,,,135.469967109
3,90.86439716161745,6.723135493182298,aist__gLO_sBM_cAll_d15_mLO2_ch05__mc150-4,34.49340170762824,490.83062491892747,90.428777799
1,36.2738266486122,3.1257347568002647,aist__gLO_sBM_cAll_d15_mLO2_ch08__mc150-4,17.936362960388315,511.509512654578,44.870638961
2,89.4739382912981,6.8281141600446285,aist__gLO_sBM_cAll_d15_mLO2_ch08__mc150-4,41.49545565227943,102.25533770433324,89.708419447
3,135.64010594758366,9.046337988266965,aist__gLO_sBM_cAll_d15_mLO2_ch08__mc150-4,65.45795552422038,234.73835776445415,135.603184542
1,36.092316127763475,3.250778551208145,aist__gLO_sBM_cAll_d15_mLO2_ch10__mc150-4,8.190379460324731,451.6354714133358,44.870638961
2,135.50342789916914,9.271160328993147,aist__gLO_sBM_cAll_d15_mLO2_ch10__mc150-4,23.17703341008076,590.3243062187842,135.469967109
3,90.89927744225244,6.918048143599508,aist__gLO_sBM_cAll_d15_mLO2_ch10__mc150-4,45.470698104660826,981.9408356112219,90.428777799
1,73.03430863906573,5.654491239305459,aist__gLO_sBM_cAll_d15_mLO3_ch02__mc150-4,31.963061930764948,300.2563968278267,89.986599359
2,36.76949877061562,3.1686651009848683,aist__gLO_sBM_cAll_d15_mLO3_ch02__mc150-4,15.116917170062342,563.4001161194434,45.923685789
3,134.9583698303674,8.68153868090245,aist__gLO_sBM_cAll_d15_mLO3_ch02__mc150-4,64.14610453972082,371.28397573772395,134.939324764
1,45.12028375285408,3.5753329920502073,aist__gLO_sBM_cAll_d15_mLO4_ch01__mc150-4,13.926836939123541,67.77654635857526,44.955674167
2,90.00076414360953,7.0397170440508035,aist__gLO_sBM_cAll_d15_mLO4_ch01__mc150-4,53.32700122131934,20.9893495115595,89.986599359
3,134.5137723303923,8.841361056905583,aist__gLO_sBM_cAll_d15_mLO4_ch01__mc150-4,63.986570921385244,103.79164263679208,134.51090582
1,71.18612750662928,6.090884689408587,aist__gMH_sBM_cAll_d24_mMH2_ch01__mc150-4,26.977674222417704,1242.718885749377,89.896088312
2,135.04948692479323,8.964728315717851,aist__gMH_sBM_cAll_d24_mMH2_ch01__mc150-4,39.26591855989321,765.0875961011512,135.046468819
3,44.66163349676505,3.6577423672232556,aist__gMH_sBM_cAll_d24_mMH2_ch01__mc150-4,24.40043891184471,609.0051993305743,44.648540088
1,71.12073507630747,6.117958205092525,aist__gMH_sBM_cAll_d24_mMH2_ch02__mc150-4,24.884502338239866,1485.0820466748464,89.896088312
2,135.04372989314692,8.97420793923566,aist__gMH_sBM_cAll_d24_mMH2_ch02__mc150-4,35.52465793731644,496.1860709173732,135.046468819
3,44.66163349467024,3.657742367223255,aist__gMH_sBM_cAll_d24_mMH2_ch02__mc150-4,23.2629269850971,530.1043087358203,44.648540088
1,36.15210365126118,3.1448293473584465,aist__gMH_sBM_cAll_d24_mMH3_ch01__mc150-4,5.341637692624635,512.2489235729253,45.413446802
2,71.64100841664575,6.021492177426988,aist__gMH_sBM_cAll_d24_mMH3_ch01__mc150-4,36.03452164614921,512.1547279452966,89.896088312
3,135.06834217602773,9.167646432606615,aist__gMH_sBM_cAll_d24_mMH3_ch01__mc150-4,81.63570197337548,760.8965455067042,135.053035784
1,36.45084706205581,3.46583331258588,aist__gMH_sBM_cAll_d24_mMH3_ch02__mc150-4,14.890026955020922,755.7172755686717,44.648540088
2,135.04847141965655,8.972558358318686,aist__gMH_sBM_cAll_d24_mMH3_ch02__mc150-4,92.12908832090996,376.351849002426,135.046468819
3,89.89699630763255,7.276544878030099,aist__gMH_sBM_cAll_d24_mMH3_ch02__mc150-4,36.14658035553306,152.4019430131574,89.896088312
1,71.58019048887603,6.092432305918584,aist__gMH_sBM_cAll_d24_mMH3_ch04__mc150-4,18.95796334484379,1205.9358362936532,89.896088312
2,135.04429525833737,8.9724326055329,aist__gMH_sBM_cAll_d24_mMH3_ch04__mc150-4,39.99208986737217,555.0815635756344,135.046468819
3,44.66163349966185,3.6577423672232556,aist__gMH_sBM_cAll_d24_mMH3_ch04__mc150-4,23.272362019026072,228.45094842170863,44.648540088
1,71.21749277612454,6.106215629685505,aist__gMH_sBM_cAll_d24_mMH3_ch05__mc150-4,19.616555419359603,1565.2213241984264,89.896088312
2,35.87567552167924,3.308247189688124,aist__gMH_sBM_cAll_d24_mMH3_ch05__mc150-4,6.397264521195583,596.9917459070793,45.413446802
3,134.88358716678698,8.986984707349286,aist__gMH_sBM_cAll_d24_mMH3_ch05__mc150-4,55.173156311234344,652.5574030343862,134.88952952
1,135.0657204305275,9.129159200761679,aist__gMH_sBM_cAll_d24_mMH3_ch06__mc150-4,56.215301800004326,123.4864275848439,135.053035784
2,89.89699931763322,7.276545086028614,aist__gMH_sBM_cAll_d24_mMH3_ch06__mc150-4,44.04687388330951,211.34722103195196,89.896088312
3,45.413561360418285,3.857967370563093,aist__gMH_sBM_cAll_d24_mMH3_ch06__mc150-4,24.501719623665345,546.398400615159,45.413446802
1,35.812146644061826,3.1675882851664507,aist__gMH_sBM_cAll_d24_mMH3_ch07__mc150-4,17.60252988520443,378.8981990300405,44.648540088
2,135.0294181600077,8.988610012032348,aist__gMH_sBM_cAll_d24_mMH3_ch07__mc150-4,112.14511242903686,393.1516047629978,135.046468819
3,89.89699016433187,7.276544878030099,aist__gMH_sBM_cAll_d24_mMH3_ch07__mc150-4,40.10335480886849,486.56833278075953,89.896088312
1,70.88030642552383,6.044898281906866,aist__gMH_sBM_cAll_d24_mMH3_ch10__mc150-4,30.508516213168747,1105.9874787430574,89.896088312
2,35.96322689430368,3.312298935063454,aist__gMH_sBM_cAll_d24_mMH3_ch10__mc150-4,7.4398372082316095,729.2048126313418,45.413446802
3,134.90351783461125,9.004334914608734,aist__gMH_sBM_cAll_d24_mMH3_ch10__mc150-4,51.774504242491815,324.1595707438034,134.88952952
1,71.35469442055638,5.665514564080646,aist__gMH_sBM_cAll_d24_mMH4_ch01__mc150-4,18.071597706136373,1562.5116570546916,89.896088312
2,36.007385593644145,3.2971757709126512,aist__gMH_sBM_cAll_d24_mMH4_ch01__mc150-4,8.681855080539343,482.23617116967773,45.413446802
3,134.89354475048123,8.99468347207795,aist__gMH_sBM_cAll_d24_mMH4_ch01__mc150-4,46.23476269745477,327.2242382202498,134.88952952
1,71.26403661552814,5.8409748085057425,aist__gMH_sBM_cAll_d24_mMH4_ch02__mc150-4,28.629467362176676,1678.7089184308415,89.896088312
2,35.87393572281096,3.2124283777046077,aist__gMH_sBM_cAll_d24_mMH4_ch02__mc150-4,6.256545812711362,642.2801245545209,45.413446802
3,134.87895471416016,8.98221084786604,aist__gMH_sBM_cAll_d24_mMH4_ch02__mc150-4,44.89816455500044,711.1868958550917,134.88952952
1,135.09674349722064,9.04245247560476,aist__gMH_sBM_cAll_d24_mMH5_ch01__mc150-4,91.92059510877615,339.0183591105918,135.053035784
2,89.8970056560499,7.276545086028614,aist__gMH_sBM_cAll_d24_mMH5_ch01__mc150-4,36.71932925659884,460.276981991629,89.896088312
3,45.413561360418285,3.857967370563093,aist__gMH_sBM_cAll_d24_mMH5_ch01__mc150-4,26.940500575107503,471.7425329227386,45.413446802
1,135.1050349244767,9.144810030530241,aist__gMH_sBM_cAll_d24_mMH5_ch02__mc150-4,78.60376483404292,484.65071067816723,135.053035784
2,89.89700754335942,7.276545086028614,aist__gMH_sBM_cAll_d24_mMH5_ch02__mc150-4,44.87515583148236,822.9385037470141,89.896088312
3,45.413561360418285,3.857967370563093,aist__gMH_sBM_cAll_d24_mMH5_ch02__mc150-4,12.528152126519554,92.33988581440923,45.413446802
1,36.19378082349117,2.924444164577263,aist__gMH_sFM_cAll_d24_mMH3_ch18__mc150-4,15.259895146181732,308.53033264488676,44.733886355
2,135.27414373530675,9.340655817953923,aist__gMH_sFM_cAll_d24_mMH3_ch18__mc150-4,129.9640211926634,342.1712644427591,135.275377454
3,90.59930812730411,6.837159762777983,aist__gMH_sFM_cAll_d24_mMH3_ch18__mc150-4,60.33710270713552,699.0014699254777,90.222078627
1,135.31180299190754,8.862005680139015,aist__gPO_sBM_cAll_d12_mPO2_ch01__mc150-4,33.25324341608433,615.2069585594157,135.313692199
2,45.33372496333064,3.6638965138590214,aist__gPO_sBM_cAll_d12_mPO2_ch01__mc150-4,21.898372069452467,332.06812328321786,45.323918533
3,89.25654206090542,6.853192787791966,aist__gPO_sBM_cAll_d12_mPO2_ch01__mc150-4,43.41091669728955,168.47127880661242,89.458835127
1,71.92024398227882,5.7721619824983375,aist__gPO_sBM_cAll_d12_mPO3_ch02__mc150-4,19.463547633105915,702.317212210263,89.871608012
2,134.8216653164684,9.30036232719306,aist__gPO_sBM_cAll_d12_mPO3_ch02__mc150-4,68.35384386398158,613.9930759424352,134.765654601
3,45.33372502492415,3.6638965138590214,aist__gPO_sBM_cAll_d12_mPO3_ch02__mc150-4,29.62958760334643,852.5259845724936,45.323918533
1,134.81976708205744,9.309483799675954,aist__gPO_sBM_cAll_d12_mPO4_ch01__mc150-4,66.33006233609976,347.7535195040434,134.765654601
2,90.0504856047263,6.906228935484515,aist__gPO_sBM_cAll_d12_mPO4_ch01__mc150-4,48.20110287121047,513.6800537856222,89.581596436
3,44.497087688992394,3.610807841497349,aist__gPO_sBM_cAll_d12_mPO4_ch01__mc150-4,4.996855267905465,195.7397300578433,44.283314265
1,71.73572888192163,5.704920976744875,aist__gPO_sBM_cAll_d12_mPO5_ch01__mc150-4,6.916917332781436,736.4820848309713,89.871608012
2,134.8080027638927,9.292584326272104,aist__gPO_sBM_cAll_d12_mPO5_ch01__mc150-4,51.75057112878178,239.43530033385684,134.765654601
3,45.33372568973007,3.6638965138590214,aist__gPO_sBM_cAll_d12_mPO5_ch01__mc150-4,33.085777128878156,492.53742786746295,45.323918533
1,36.3946414016677,3.148178254778163,aist__gPO_sBM_cAll_d12_mPO5_ch02__mc150-4,9.43049483254284,850.2377251719716,45.323918533
2,134.86682156726275,9.332359577680807,aist__gPO_sBM_cAll_d12_mPO5_ch02__mc150-4,40.19140125003398,299.27867813369056,134.765654601
3,71.55139285524481,5.749673715520673,aist__gPO_sBM_cAll_d12_mPO5_ch02__mc150-4,27.940616875710774,1003.5938580925683,89.871608012
1,110.91654736090273,7.089833815409507,aist__gWA_sBM_cAll_d27_mWA2_ch02__mc150-4,26.994261716324374,797.447788547104,134.350738537
2,89.40667876543156,6.3697348795035795,aist__gWA_sBM_cAll_d27_mWA2_ch02__mc150-4,45.747060214737,365.2660361763568,89.220004092
3,35.68152000121927,2.905929788846522,aist__gWA_sBM_cAll_d27_mWA2_ch02__mc150-4,18.257587535406874,114.48068858066776,44.16396948
1,73.20984580156846,6.1592954791107735,aist__gWA_sBM_cAll_d27_mWA3_ch02__mc150-4,32.83555719013445,745.7245534712999,90.519727401
2,110.83586712210179,7.169256648127297,aist__gWA_sBM_cAll_d27_mWA3_ch02__mc150-4,55.34919834596708,1158.0782152607126,134.350738537
3,37.32105881583945,2.9655711972149765,aist__gWA_sBM_cAll_d27_mWA3_ch02__mc150-4,17.758612867565986,693.6036693624079,45.62058001
1,135.8761937866939,8.912333424354632,aist__gWA_sFM_cAll_d27_mWA0_ch15__mc150-4,54.04063672748374,109.71100488431084,135.867112512
2,90.30596171721662,7.097033428850891,aist__gWA_sFM_cAll_d27_mWA0_ch15__mc150-4,34.13789186991624,51.9604321959218,90.300183281
3,36.80142969930427,2.8948032191801243,aist__gWA_sFM_cAll_d27_mWA0_ch15__mc150-4,8.052009434143775,101.82651583295598,44.894094258
