boundary_order,camera_relative_rotation_deg,camera_relative_translation_m,case_id,seam_orientation_excess_deg,seam_root_excess_mm,transition_angle_deg
2,134.90310492568716,8.974658349004674,aist__gKR_sBM_cAll_d30_mKR2_ch08__mc150-3,78.93653829228975,636.8434480791398,134.90027353
1,89.6553669694849,7.230745525207464,aist__gKR_sBM_cAll_d30_mKR3_ch02__mc150-3,52.18008960085688,315.8044274466928,89.661347434
2,134.90310516896767,8.974658349004674,aist__gKR_sBM_cAll_d30_mKR3_ch02__mc150-3,82.3500246544572,670.6105233236202,134.90027353
1,134.85237842762353,8.76857374209168,aist__gKR_sBM_cAll_d30_mKR4_ch01__mc150-3,93.98767157823129,750.1653056332395,134.835093883
2,90.53126620811898,7.242982478355998,aist__gKR_sBM_cAll_d30_mKR4_ch01__mc150-3,39.68289354583333,311.85369845273846,90.528745206
1,89.67184768435361,7.218122225751949,aist__gKR_sBM_cAll_d30_mKR4_ch02__mc150-3,43.261471993810254,369.73720453571656,89.661347434
2,134.90310497947033,8.974658349004674,aist__gKR_sBM_cAll_d30_mKR4_ch02__mc150-3,67.73472994080693,680.1377935444198,134.90027353
1,89.63847825476866,7.18845980201763,aist__gKR_sFM_cAll_d30_mKR2_ch17__mc150-3,52.707893733366724,380.4084443301331,89.661347434
2,44.967747176790965,3.746881531177384,aist__gKR_sFM_cAll_d30_mKR2_ch17__mc150-3,18.753250864102107,746.5620028118068,44.957974494
1,90.45422768424555,7.0053967516159155,aist__gLH_sBM_cAll_d18_mLH2_ch01__mc150-3,44.485494996066464,1173.0790566416615,90.083100545
2,35.81248838505597,3.2593679660842825,aist__gLH_sBM_cAll_d18_mLH2_ch01__mc150-3,7.371697272768775,367.663285290356,44.72502223
1,45.105892389435134,3.7947357951443133,aist__gLH_sBM_cAll_d18_mLH2_ch02__mc150-3,27.484678827716756,274.14945723086356,44.887734513
2,89.95691105998208,6.976794833246594,aist__gLH_sBM_cAll_d18_mLH2_ch02__mc150-3,40.75556866102202,814.4228911693307,89.948356646
1,90.49442109029236,7.013818505526212,aist__gLH_sBM_cAll_d18_mLH3_ch01__mc150-3,33.96041420738529,675.0909977630291,90.083100545
2,44.741768612264956,3.7344279215778653,aist__gLH_sBM_cAll_d18_mLH3_ch01__mc150-3,19.801508704326018,330.5246970896611,44.72502223
1,135.09135586631973,8.89046848483968,aist__gLH_sBM_cAll_d18_mLH3_ch02__mc150-3,,,135.031221805
2,44.74176654674744,3.7344280706069335,aist__gLH_sBM_cAll_d18_mLH3_ch02__mc150-3,30.098180280011686,300.686032754475,44.72502223
1,135.07245271418182,8.880645598695793,aist__gLH_sBM_cAll_d18_mLH4_ch04__mc150-3,62.8668033290615,442.99249723233487,135.031221805
2,44.74176625622349,3.7344280706069335,aist__gLH_sBM_cAll_d18_mLH4_ch04__mc150-3,6.759154008581004,692.4036430279924,44.72502223
1,45.1235904657035,3.7705823119632056,aist__gLH_sBM_cAll_d18_mLH4_ch05__mc150-3,18.159888457579587,231.66133548086404,44.887734513
2,89.96089590809031,6.9797014440978895,aist__gLH_sBM_cAll_d18_mLH4_ch05__mc150-3,39.15341806589748,349.50386406229967,89.948356646
1,45.09991820333144,3.785669085044845,aist__gLH_sBM_cAll_d18_mLH4_ch06__mc150-3,14.058777347973,212.40954872885456,44.887734513
2,89.96089607120525,6.9797014440978895,aist__gLH_sBM_cAll_d18_mLH4_ch06__mc150-3,49.79199814186708,162.44581486089743,89.948356646
1,45.11470279993725,3.7988391474944687,aist__gLH_sBM_cAll_d18_mLH4_ch09__mc150-3,17.846682406918184,294.81829565102333,44.887734513
2,89.9608957305768,6.9797014440978895,aist__gLH_sBM_cAll_d18_mLH4_ch09__mc150-3,42.62155005982611,386.0236297008933,89.948356646
1,135.071204520952,8.877791880241654,aist__gLH_sBM_cAll_d18_mLH4_ch10__mc150-3,77.85188164705177,609.502164249167,135.031221805
2,44.741766256418686,3.7344280706069335,aist__gLH_sBM_cAll_d18_mLH4_ch10__mc150-3,17.445640747343123,539.8565481794955,44.72502223
1,45.11077112936544,3.776238860702497,aist__gLH_sBM_cAll_d18_mLH5_ch01__mc150-3,8.667581008811947,593.597032942899,44.887734513
2,89.9608959124982,6.9797014440978895,aist__gLH_sBM_cAll_d18_mLH5_ch01__mc150-3,,,89.948356646
1,135.0733147111981,8.883949376587841,aist__gLH_sBM_cAll_d18_mLH5_ch02__mc150-3,,,135.031221805
2,89.96089588931,6.979701584638596,aist__gLH_sBM_cAll_d18_mLH5_ch02__mc150-3,37.705843533564696,542.9943487179329,89.948356646
1,90.5048800487681,6.985933902402668,aist__gLH_sFM_cAll_d18_mLH4_ch19__mc150-3,39.772886768607854,810.5882592299757,90.083100545
2,134.69871093046444,9.24033639554837,aist__gLH_sFM_cAll_d18_mLH4_ch19__mc150-3,50.89638021380929,929.1521497551408,134.637538424
1,135.6653623553185,9.071684724141292,aist__gLO_sBM_cAll_d15_mLO2_ch01__mc150-3,45.88633463828378,283.04900053942634,135.603184542
2,89.71987758623285,6.797761737945342,aist__gLO_sBM_cAll_d15_mLO2_ch01__mc150-3,40.805073847235626,208.13592390494793,89.708419447
