split,case_id,angle_stratum,method,is_final_method,gate_enabled,candidate_W-MPJPE_mm,parent_W-MPJPE_mm,candidate_to_parent_W_ratio,W_harm_percent
development,egobody_recording_20210911_S08_S03_02_medium_kinect_12_kinect_11_b02326,medium,v20_gate_r015_t050_b050,False,True,156.40395525121582,170.30034524775402,0.9184006939250672,-8.159930607493282
development,egobody_recording_20210911_S08_S03_02_medium_kinect_12_kinect_11_b02326,medium,v20_gate_r025_t075_b050,False,True,156.40395525121582,170.30034524775402,0.9184006939250672,-8.159930607493282
development,egobody_recording_20210907_S02_S01_01_extreme_kinect_11_kinect_13_b02196,extreme,v19_ungated_translation_b050,True,False,143.44558505867641,156.2723273990295,0.9179205777898157,-8.207942221018428
development,egobody_recording_20210918_S06_S05_01_small_kinect_11_kinect_12_b02456,small,v19_ungated_translation_b050,True,False,234.59929962958884,255.61304026219494,0.9177908114114551,-8.220918858854487
development,egobody_recording_20210918_S06_S05_01_small_kinect_11_kinect_12_b02456,small,v20_gate_r025_t075_b050,False,True,234.59929962958884,255.61304026219494,0.9177908114114551,-8.220918858854487
test,egobody_recording_20210929_S05_S16_01_extreme_kinect_11_kinect_13_b02576,extreme,v19_ungated_translation_b050,True,False,364.7118104661573,397.58569463642124,0.9173162299002584,-8.26837700997416
development,egobody_recording_20210907_S04_S03_01_medium_kinect_12_kinect_13_b02471,medium,v19_ungated_translation_b050,True,False,241.97204893636646,263.88695853357035,0.9169534193012574,-8.304658069874261
test,egobody_recording_20220225_S27_S26_01_small_kinect_14_kinect_13_b02876,small,v19_ungated_translation_b050,True,False,192.4688068175301,210.10863619672182,0.9160442440705969,-8.395575592940308
development,egobody_recording_20210911_S06_S07_01_extreme_kinect_13_kinect_11_b03451,extreme,v17_harmony_multicue_safe,False,True,211.20307091483036,230.68676012181302,0.9155404965733864,-8.445950342661357
test,egobody_recording_20211004_S12_S20_01_medium_kinect_13_kinect_12_b02556,medium,v19_ungated_translation_b050,True,False,158.84901764575895,173.58590383486145,0.915103209053644,-8.489679094635605
test,egobody_recording_20220318_S33_S34_02_small_kinect_12_kinect_11_b03381,small,v19_ungated_translation_b050,True,False,153.26885235861488,167.50872688402288,0.9149902528047558,-8.500974719524423
development,egobody_recording_20210907_S04_S03_01_small_kinect_12_kinect_11_b02471,small,v20_gate_vel_r025_t075_b050,False,True,173.16512638189766,189.39790874320786,0.9142927053998302,-8.57072946001698
development,egobody_recording_20210918_S09_S05_02_medium_kinect_13_kinect_12_b03726,medium,v19_ungated_translation_b050,True,False,173.70922650463308,190.26736936850344,0.9129743427954737,-8.702565720452625
development,egobody_recording_20210918_S09_S05_02_medium_kinect_13_kinect_12_b03726,medium,v20_gate_r015_t050_b050,False,True,173.70922650463308,190.26736936850344,0.9129743427954737,-8.702565720452625
development,egobody_recording_20210918_S09_S05_02_medium_kinect_13_kinect_12_b03726,medium,v20_gate_r025_t075_b050,False,True,173.70922650463308,190.26736936850344,0.9129743427954737,-8.702565720452625
development,egobody_recording_20210918_S06_S05_02_small_kinect_12_kinect_11_b03571,small,v20_gate_r025_t100_b100,False,True,232.08573838432358,254.40605190352844,0.9122650056781323,-8.773499432186771
development,egobody_recording_20210929_S15_S11_03_small_kinect_12_kinect_13_b01946,small,v19_ungated_translation_b050,True,False,333.18346042580794,365.50506543032384,0.9115700217000758,-8.842997829992417
test,egobody_recording_20211004_S20_S12_01_medium_kinect_12_kinect_13_b02766,medium,v19_ungated_translation_b050,True,False,220.6571058601758,242.14990700759196,0.9112417534533997,-8.875824654660025
test,egobody_recording_20211004_S20_S12_02_medium_kinect_12_kinect_13_b01446,medium,v19_ungated_translation_b050,True,False,240.71966492002704,264.40700759664634,0.9104133324909663,-8.958666750903365
development,egobody_recording_20210929_S15_S11_03_medium_kinect_12_kinect_11_b01946,medium,v17_harmony_multicue_safe,False,True,217.06514654721212,238.70272602285908,0.909353446287937,-9.064655371206298
holdout,egobody_recording_20220315_S21_S30_03_small_kinect_12_kinect_11_b03631,small,v20_gate_vel_r025_t075_b050,False,True,166.4818821060547,183.10542884458724,0.9092132502928575,-9.078674970714252
holdout,egobody_recording_20220315_S21_S30_03_small_kinect_12_kinect_11_b03631,small,v19_ungated_translation_b050,True,False,166.46201637470512,183.10542884458724,0.9091047568884022,-9.08952431115978
holdout,egobody_recording_20220315_S21_S30_03_small_kinect_12_kinect_11_b03631,small,v20_gate_r025_t075_b050,False,True,166.46201637470512,183.10542884458724,0.9091047568884022,-9.08952431115978
development,egobody_recording_20210907_S04_S03_01_small_kinect_12_kinect_11_b02471,small,v17_harmony_multicue_safe,False,True,172.17218042270696,189.39790874320786,0.9090500606115132,-9.094993938848683
development,egobody_recording_20210918_S09_S05_03_extreme_kinect_13_kinect_11_b02121,extreme,v20_gate_vel_r025_t075_b050,False,True,252.2368876690738,277.8997975421315,0.9076540893515151,-9.234591064848486
development,egobody_recording_20210911_S08_S03_03_medium_kinect_12_kinect_11_b03066,medium,v20_gate_r025_t100_b100,False,True,195.288905084099,215.52531033457979,0.9061065950023878,-9.389340499761223
development,egobody_recording_20210911_S06_S07_01_extreme_kinect_13_kinect_11_b03451,extreme,v20_gate_r025_t100_b100,False,True,209.0117093751552,230.68676012181302,0.9060412017784965,-9.395879822150356
development,egobody_recording_20210907_S04_S03_01_small_kinect_12_kinect_11_b02471,small,v19_ungated_translation_b050,True,False,171.59565483541712,189.39790874320786,0.9060060693070923,-9.399393069290774
development,egobody_recording_20210907_S04_S03_01_small_kinect_12_kinect_11_b02471,small,v20_gate_r025_t075_b050,False,True,171.59565483541712,189.39790874320786,0.9060060693070923,-9.399393069290774
development,egobody_recording_20210911_S08_S03_02_medium_kinect_12_kinect_11_b02326,medium,v20_gate_r025_t100_b100,False,True,154.0708804533951,170.30034524775402,0.9047009284053523,-9.529907159464768
development,egobody_recording_20210918_S09_S05_03_extreme_kinect_13_kinect_11_b02121,extreme,v19_ungated_translation_b050,True,False,251.1468147652523,277.8997975421315,0.9037315499561553,-9.626845004384466
development,egobody_recording_20210918_S09_S05_03_extreme_kinect_13_kinect_11_b02121,extreme,v20_gate_r015_t050_b050,False,True,251.1468147652523,277.8997975421315,0.9037315499561553,-9.626845004384466
development,egobody_recording_20210918_S09_S05_03_extreme_kinect_13_kinect_11_b02121,extreme,v20_gate_r025_t075_b050,False,True,251.1468147652523,277.8997975421315,0.9037315499561553,-9.626845004384466
development,egobody_recording_20210923_S14_S03_01_extreme_kinect_13_kinect_11_b02046,extreme,v19_ungated_translation_b050,True,False,344.4706243177142,381.4927038068203,0.9029546853198711,-9.704531468012888
development,egobody_recording_20210923_S14_S03_01_extreme_kinect_13_kinect_11_b02046,extreme,v20_gate_r025_t075_b050,False,True,344.4706243177142,381.4927038068203,0.9029546853198711,-9.704531468012888
test,egobody_recording_20211004_S12_S20_04_extreme_kinect_13_kinect_11_b03381,extreme,v19_ungated_translation_b050,True,False,405.97196808369614,449.6054351473726,0.9029516468158927,-9.704835318410732
development,egobody_recording_20210923_S14_S03_01_extreme_kinect_13_kinect_11_b02046,extreme,v20_gate_vel_r025_t075_b050,False,True,344.3573630484308,381.4927038068203,0.9026577955808192,-9.734220441918085
development,egobody_recording_20210911_S08_S03_02_medium_kinect_12_kinect_11_b02326,medium,v17_harmony_multicue_safe,False,True,153.6506336870363,170.30034524775402,0.9022332483442966,-9.776675165570337
development,egobody_recording_20211004_S19_S06_05_small_kinect_11_kinect_12_b03406,small,v20_gate_vel_r025_t075_b050,False,True,407.8716076600869,452.53792514420036,0.9012981785562378,-9.870182144376216
test,egobody_recording_20210929_S05_S16_01_small_kinect_12_kinect_13_b02576,small,v19_ungated_translation_b050,True,False,321.6295610354414,356.9898491383819,0.9009487575395075,-9.905124246049246
development,egobody_recording_20211004_S19_S06_05_small_kinect_11_kinect_12_b03406,small,v19_ungated_translation_b050,True,False,406.6433605782444,452.53792514420036,0.898584047842329,-10.141595215767097
development,egobody_recording_20211004_S19_S06_05_small_kinect_11_kinect_12_b03406,small,v20_gate_r025_t075_b050,False,True,406.6433605782444,452.53792514420036,0.898584047842329,-10.141595215767097
holdout,egobody_recording_20220315_S21_S30_04_extreme_kinect_14_kinect_11_b04401,extreme,v19_ungated_translation_b050,True,False,430.1856752630291,478.8954041549628,0.8982873327467306,-10.171266725326944
holdout,egobody_recording_20220315_S21_S30_04_extreme_kinect_14_kinect_11_b04401,extreme,v20_gate_r025_t075_b050,False,True,430.1856752630291,478.8954041549628,0.8982873327467306,-10.171266725326944
holdout,egobody_recording_20220315_S21_S30_04_extreme_kinect_14_kinect_11_b04401,extreme,v20_gate_vel_r025_t075_b050,False,True,429.8146180202444,478.8954041549628,0.8975125137788195,-10.248748622118054
development,egobody_recording_20220225_S26_S27_01_small_kinect_14_kinect_13_b03066,small,v20_gate_vel_r025_t075_b050,False,True,178.23033910445457,198.66683934987893,0.8971317995881892,-10.286820041181077
development,egobody_recording_20220225_S26_S27_01_small_kinect_14_kinect_13_b03066,small,v19_ungated_translation_b050,True,False,178.13262856949794,198.66683934987893,0.896639968463899,-10.336003153610097
development,egobody_recording_20220225_S26_S27_01_small_kinect_14_kinect_13_b03066,small,v20_gate_r015_t050_b050,False,True,178.13262856949794,198.66683934987893,0.896639968463899,-10.336003153610097
development,egobody_recording_20220225_S26_S27_01_small_kinect_14_kinect_13_b03066,small,v20_gate_r025_t075_b050,False,True,178.13262856949794,198.66683934987893,0.896639968463899,-10.336003153610097
development,egobody_recording_20210929_S15_S11_03_medium_kinect_12_kinect_11_b01946,medium,v20_gate_vel_r025_t075_b050,False,True,214.0187483100097,238.70272602285908,0.8965911360790846,-10.34088639209154
development,egobody_recording_20210929_S15_S11_03_medium_kinect_12_kinect_11_b01946,medium,v19_ungated_translation_b050,True,False,213.18009310097418,238.70272602285908,0.8930777484315753,-10.692225156842472
development,egobody_recording_20210929_S15_S11_03_medium_kinect_12_kinect_11_b01946,medium,v20_gate_r025_t075_b050,False,True,213.18009310097418,238.70272602285908,0.8930777484315753,-10.692225156842472
development,egobody_recording_20210911_S07_S06_01_medium_kinect_11_kinect_12_b02166,medium,v20_gate_vel_r025_t075_b050,False,True,186.65156847584225,209.04606694636246,0.8928729021423482,-10.712709785765185
development,egobody_recording_20210911_S06_S07_02_medium_kinect_12_kinect_11_b02246,medium,v20_gate_vel_r025_t075_b050,False,True,170.6935486141507,191.38002279243116,0.8919089156932707,-10.809108430672932
development,egobody_recording_20210911_S06_S07_02_medium_kinect_12_kinect_11_b02246,medium,v19_ungated_translation_b050,True,False,170.66590094300196,191.38002279243116,0.8917644509223643,-10.823554907763565
development,egobody_recording_20210911_S06_S07_02_medium_kinect_12_kinect_11_b02246,medium,v20_gate_r015_t050_b050,False,True,170.66590094300196,191.38002279243116,0.8917644509223643,-10.823554907763565
development,egobody_recording_20210911_S06_S07_02_medium_kinect_12_kinect_11_b02246,medium,v20_gate_r025_t075_b050,False,True,170.66590094300196,191.38002279243116,0.8917644509223643,-10.823554907763565
development,egobody_recording_20210911_S08_S03_03_medium_kinect_12_kinect_11_b03066,medium,v17_harmony_multicue_safe,False,True,192.06129560402178,215.52531033457979,0.8911310476986083,-10.88689523013917
test,egobody_recording_20220318_S34_S33_02_medium_kinect_13_kinect_14_b04321,medium,v19_ungated_translation_b050,True,False,290.0353556528763,325.58543354215817,0.8908118293176691,-10.91881706823309
test,egobody_recording_20220318_S33_S34_01_small_kinect_12_kinect_11_b03921,small,v19_ungated_translation_b050,True,False,142.4675650258934,159.95128304106018,0.890693480647613,-10.9306519352387
development,egobody_recording_20210929_S15_S11_01_medium_kinect_12_kinect_11_b02726,medium,v20_gate_vel_r025_t075_b050,False,True,276.3825551315615,310.73763547329617,0.8894402337540892,-11.055976624591079
development,egobody_recording_20210911_S07_S06_01_medium_kinect_11_kinect_12_b02166,medium,v19_ungated_translation_b050,True,False,185.89455764649261,209.04606694636246,0.8892516389422905,-11.074836105770947
development,egobody_recording_20210911_S07_S06_01_medium_kinect_11_kinect_12_b02166,medium,v20_gate_r015_t050_b050,False,True,185.89455764649261,209.04606694636246,0.8892516389422905,-11.074836105770947
development,egobody_recording_20210911_S07_S06_01_medium_kinect_11_kinect_12_b02166,medium,v20_gate_r025_t075_b050,False,True,185.89455764649261,209.04606694636246,0.8892516389422905,-11.074836105770947
development,egobody_recording_20210929_S15_S11_01_medium_kinect_12_kinect_11_b02726,medium,v19_ungated_translation_b050,True,False,275.7670266363087,310.73763547329617,0.8874593713641336,-11.254062863586645
development,egobody_recording_20210929_S15_S11_01_medium_kinect_12_kinect_11_b02726,medium,v20_gate_r025_t075_b050,False,True,275.7670266363087,310.73763547329617,0.8874593713641336,-11.254062863586645
test,egobody_recording_20220318_S32_S31_01_small_kinect_11_kinect_12_b03251,small,v19_ungated_translation_b050,True,False,223.7493888555276,253.208331128139,0.883657294602588,-11.634270539741198
development,egobody_recording_20210929_S15_S11_01_medium_kinect_12_kinect_11_b02726,medium,v20_gate_r025_t100_b100,False,True,274.57146935299846,310.73763547329617,0.8836118899301926,-11.638811006980742
development,egobody_recording_20210918_S05_S06_03_medium_kinect_12_kinect_13_b01956,medium,v20_gate_vel_r025_t075_b050,False,True,88.47181513629735,100.26616193597806,0.8823696193017577,-11.763038069824228
development,egobody_recording_20210918_S09_S05_02_extreme_kinect_13_kinect_11_b03726,extreme,v20_gate_r025_t100_b100,False,True,168.93853213684233,191.675928527158,0.8813758380354262,-11.862416196457382
development,egobody_recording_20210918_S05_S06_03_medium_kinect_12_kinect_13_b01956,medium,v19_ungated_translation_b050,True,False,88.35292407731322,100.26616193597806,0.881183864739216,-11.881613526078405
development,egobody_recording_20210918_S05_S06_03_medium_kinect_12_kinect_13_b01956,medium,v20_gate_r015_t050_b050,False,True,88.35292407731322,100.26616193597806,0.881183864739216,-11.881613526078405
development,egobody_recording_20210918_S05_S06_03_medium_kinect_12_kinect_13_b01956,medium,v20_gate_r025_t075_b050,False,True,88.35292407731322,100.26616193597806,0.881183864739216,-11.881613526078405
test,egobody_recording_20220225_S27_S26_02_medium_kinect_12_kinect_15_b03911,medium,v19_ungated_translation_b050,True,False,275.2617907378621,313.1365002769179,0.8790472860699349,-12.095271393006513
test,egobody_recording_20210921_S05_S12_03_medium_kinect_11_kinect_12_b03356,medium,v19_ungated_translation_b050,True,False,358.0034013190353,407.56744501791206,0.878390572395451,-12.160942760454896
holdout,egobody_recording_20220315_S21_S30_03_small_kinect_12_kinect_11_b03631,small,v17_harmony_multicue_safe,False,True,160.81949186897788,183.10542884458724,0.878289043005247,-12.171095699475298
development,egobody_recording_20210911_S08_S03_01_medium_kinect_12_kinect_11_b02986,medium,v20_gate_vel_r025_t075_b050,False,True,143.92115902050733,163.96891345166998,0.8777344192314128,-12.226558076858717
test,egobody_recording_20220415_S35_S36_02_small_kinect_11_kinect_12_b02241,small,v19_ungated_translation_b050,True,False,130.41216242771833,148.7739730348992,0.8765791473292605,-12.342085267073955
development,egobody_recording_20210911_S08_S03_01_medium_kinect_12_kinect_11_b02986,medium,v19_ungated_translation_b050,True,False,143.71712652787537,163.96891345166998,0.8764900827999702,-12.35099172000298
