dataset,case_id,method,recording,capture,angle_stratum,angle_deg,person_count,status,w_mpjpe_mm,wa_mpjpe_mm,mpjpe_mm,mpvpe_mm,accel_mm_frame2,ate_sim3_m,ate_se3_m,ate_m,idf1,coverage,ids,boundary_camera_translation_m,boundary_camera_rotation_deg,fixed_root_m,post_root_m,seam_root_m,seam_camera_translation_m,seam_camera_rotation_deg,fit_runtime_seconds,world_alignment_available,metric_unavailability_reason
egobody,egobody_recording_20210907_S03_S04_01_small_kinect_11_kinect_12_b01801,r3,recording_20210907_S03_S04_01,recording_20210907_S03_S04_01,small,42.14973883873915,2,ok,252.70363095603904,201.13371553029108,88.07780140066765,87.87044421584444,19.195924037453032,0.00943516335290128,0.1475697491040704,0.00943516335290128,0.7234726688102894,1.0,1.0,0.19404653679949216,6.306863181111133,0.23803045704072376,0.4011203940869381,0.37337207320007243,0.2051380525004988,6.306853066712615,1.7581691249997675,True,
egobody,egobody_recording_20210911_S03_S08_01_extreme_kinect_13_kinect_11_b02141,r0,recording_20210911_S03_S08_01,recording_20210911_S03_S08_01,extreme,46.47292452247161,2,ok,1208.8515071783952,694.6649393042168,58.9245165750992,61.72271236023264,44.439260369261696,1.525062250204043,2.0848984577287553,1.525062250204043,1.0,1.0,0.0,4.185222310416141,46.677936974608826,1.19122329834367,2.309248194867777,2.275274193091926,4.184548552001954,46.67794022916947,0.0,True,
egobody,egobody_recording_20210911_S03_S08_01_extreme_kinect_13_kinect_11_b02141,r1,recording_20210911_S03_S08_01,recording_20210911_S03_S08_01,extreme,46.47292452247161,2,ok,406.9498128858829,361.5628631900643,58.92451482425922,61.72271127666572,25.86774517028691,0.010578322004550524,1.083957857071178,0.010578322004550524,1.0,1.0,0.0,2.4476107538169485,46.677936974608826,0.3911755358622724,0.7091526699049819,0.7121156683400786,2.3412033931541885,46.67794022916947,0.0057756400001380825,True,
egobody,egobody_recording_20210911_S03_S08_01_extreme_kinect_13_kinect_11_b02141,r2,recording_20210911_S03_S08_01,recording_20210911_S03_S08_01,extreme,46.47292452247161,2,ok,113.51892521891365,94.58655913126509,58.92451597239418,61.72271177125297,18.12652129354484,0.005984773040567485,0.3127443827105105,0.005984773040567485,1.0,1.0,0.0,0.4459499398153241,7.976592142268681,0.08889907026189091,0.10459973870421903,0.029225431092670562,0.39888221706169336,7.97661396425061,0.07566786499955924,True,
egobody,egobody_recording_20210911_S03_S08_01_extreme_kinect_13_kinect_11_b02141,r3,recording_20210911_S03_S08_01,recording_20210911_S03_S08_01,extreme,46.47292452247161,2,ok,189.05163627240177,158.71457024365114,58.924515625087366,61.72271131172488,20.313170747700507,0.005483911396573792,0.15054021349425264,0.005483911396573792,1.0,1.0,0.0,0.10050762645190696,6.052245425786556,0.1674414361331541,0.2616844704467455,0.29702318252691806,0.28037925236676886,6.05227423047721,2.0862082639996515,True,
egobody,egobody_recording_20210911_S03_S08_01_medium_kinect_11_kinect_12_b02141,r0,recording_20210911_S03_S08_01,recording_20210911_S03_S08_01,medium,26.815569616801337,2,ok,486.12683240179246,372.8040098892085,64.25492133407938,64.39735744871287,23.611498127815867,0.2952606613516009,0.8031711497823096,0.2952606613516009,1.0,1.0,0.0,1.6447604296255351,26.689020746236675,0.4832111216639753,0.8764323708217083,0.7540744109829476,1.6447765838520148,26.689014093860077,0.0,True,
egobody,egobody_recording_20210911_S03_S08_01_medium_kinect_11_kinect_12_b02141,r1,recording_20210911_S03_S08_01,recording_20210911_S03_S08_01,medium,26.815569616801337,2,ok,305.79801535216507,246.61975422782717,64.25492535424702,64.39736135989246,19.778473121172905,0.016004133669144202,0.49906476681268086,0.016004133669144202,1.0,1.0,0.0,1.1678107623814775,26.689020746236675,0.3026181641601163,0.5152464558139902,0.44430735110614483,1.1693014571471374,26.689014093860077,0.003303059999780089,True,
egobody,egobody_recording_20210911_S03_S08_01_medium_kinect_11_kinect_12_b02141,r2,recording_20210911_S03_S08_01,recording_20210911_S03_S08_01,medium,26.815569616801337,2,ok,127.06544013674949,87.21307227025609,64.25492155998442,64.3973579729948,15.889299709542373,0.008214436076860508,0.19593230345655896,0.008214436076860508,1.0,1.0,0.0,0.38138806578877954,3.468546837185334,0.122820240999759,0.15565060949327567,0.1386937604027616,0.3806553380633841,3.468494702768048,0.10885194200000115,True,
egobody,egobody_recording_20210911_S03_S08_01_medium_kinect_11_kinect_12_b02141,r3,recording_20210911_S03_S08_01,recording_20210911_S03_S08_01,medium,26.815569616801337,2,ok,171.57094207398148,148.79892279361832,64.25492043527848,64.39735742348712,18.194381547789245,0.006422958615790086,0.023276063133318464,0.006422958615790086,1.0,1.0,0.0,0.05665282065824835,1.7755902936003263,0.16563231853325508,0.24127476456026775,0.30775839344105393,0.054425414115605794,1.7754884221294824,2.0005400589998317,True,
egobody,egobody_recording_20210911_S03_S08_01_small_kinect_13_kinect_12_b02141,r0,recording_20210911_S03_S08_01,recording_20210911_S03_S08_01,small,19.844222642454152,2,ok,981.2347117718266,592.6483478903851,61.144845272217665,62.48877507418991,36.95354121388761,1.0307572613272378,1.267579802267098,1.0307572613272378,1.0,1.0,0.0,2.5499267820105684,20.040723453996165,0.9671151099946945,1.8610318181698262,1.832553195796161,2.549250666029004,20.0407319690975,0.0,True,
egobody,egobody_recording_20210911_S03_S08_01_small_kinect_13_kinect_12_b02141,r1,recording_20210911_S03_S08_01,recording_20210911_S03_S08_01,small,19.844222642454152,2,ok,205.00618861011307,161.42516915552307,61.14484785894017,62.48877748248451,18.37884342081133,0.01013525543945239,0.42001773547306104,0.01013525543945239,1.0,1.0,0.0,0.7814068663179284,20.040723453996165,0.18456685414544374,0.2959353064713247,0.2762324401567122,0.760165626158271,20.0407319690975,0.0033191100001204177,True,
egobody,egobody_recording_20210911_S03_S08_01_small_kinect_13_kinect_12_b02141,r2,recording_20210911_S03_S08_01,recording_20210911_S03_S08_01,small,19.844222642454152,2,ok,120.36279284489356,95.89445452405957,61.14484271380005,62.48877359520412,15.956511567453054,0.007831744449762505,0.16931574641759814,0.007831744449762505,1.0,1.0,0.0,0.2413569129640346,6.165361277510952,0.10089437689140567,0.12859035196324858,0.07388711307899598,0.2217935356270446,6.165389551186769,0.09883242199975939,True,
egobody,egobody_recording_20210911_S03_S08_01_small_kinect_13_kinect_12_b02141,r3,recording_20210911_S03_S08_01,recording_20210911_S03_S08_01,small,19.844222642454152,2,ok,626.7761638630611,451.76201127438077,61.144844365297615,62.4887750673995,28.788757579315448,0.014796429991396956,0.6885900383556289,0.014796429991396956,1.0,1.0,0.0,1.3119642711134005,5.56706335765127,0.6133561412722202,1.1535138807248775,1.1476269367625167,1.3178825185414587,5.567094683750149,2.0378594779995183,True,
egobody,egobody_recording_20210911_S03_S08_02_extreme_kinect_11_kinect_13_b03471,r0,recording_20210911_S03_S08_02,recording_20210911_S03_S08_02,extreme,46.47292452247161,2,ok,1114.677345665952,715.5118710052257,59.100625429739885,62.805927471641674,39.53994918667096,0.7785399814476425,2.077935391713294,0.7785399814476425,1.0,1.0,0.0,4.178476874283416,46.36293423816785,1.1058855296017038,2.096065617142805,2.085202701443648,4.179450859165872,46.362935688148696,0.0,True,
egobody,egobody_recording_20210911_S03_S08_02_extreme_kinect_11_kinect_13_b03471,r1,recording_20210911_S03_S08_02,recording_20210911_S03_S08_02,extreme,46.47292452247161,2,ok,416.1736202961565,364.9358286877997,59.10062341573668,62.80592611031259,22.76806871169754,0.011358024594722495,1.14668026982307,0.011358024594722495,1.0,1.0,0.0,2.4257930732372857,46.36293423816785,0.41173198204107603,0.7077585220215493,0.7188509014366362,2.349714145733147,46.362935688148696,0.002440977999867755,True,
egobody,egobody_recording_20210911_S03_S08_02_extreme_kinect_11_kinect_13_b03471,r2,recording_20210911_S03_S08_02,recording_20210911_S03_S08_02,extreme,46.47292452247161,2,ok,151.90857738784482,98.29045004295791,59.10062784625123,62.805930414975776,14.412655276057151,0.005973840374561726,0.2974745354637299,0.005973840374561726,1.0,1.0,0.0,0.5730297582828657,5.307782541949898,0.15327393038976042,0.19084241871891816,0.07785229200034964,0.46406561624941195,5.307798053737198,0.07859375099997123,True,
egobody,egobody_recording_20210911_S03_S08_02_extreme_kinect_11_kinect_13_b03471,r3,recording_20210911_S03_S08_02,recording_20210911_S03_S08_02,extreme,46.47292452247161,2,ok,150.5385678093942,111.05065045467529,59.10062657336884,62.8059294589283,14.956516034297865,0.005706377537064527,0.21351160949942383,0.005706377537064527,1.0,1.0,0.0,0.41254356773586787,4.2037393710526745,0.15276438787101168,0.1898233336814207,0.14636864342793265,0.29297738983458116,4.203758974096559,0.5354037369997968,True,
egobody,egobody_recording_20210911_S03_S08_02_medium_kinect_12_kinect_11_b03471,r0,recording_20210911_S03_S08_02,recording_20210911_S03_S08_02,medium,26.815569616801337,2,ok,479.54900172827206,291.18164060825626,64.44348619707064,73.56195582196254,21.15378190821169,0.4179228436951737,0.8061851827569914,0.4179228436951737,0.907103825136612,0.83,0.0,1.6376431421955593,26.873524316940205,0.45069835529869384,0.6935272290646382,0.5191031884462377,1.6374326895021496,26.87352483039274,0.0,True,
egobody,egobody_recording_20210911_S03_S08_02_medium_kinect_12_kinect_11_b03471,r1,recording_20210911_S03_S08_02,recording_20210911_S03_S08_02,medium,26.815569616801337,2,ok,260.36560096704187,163.94654545428946,64.44348805600573,73.56195755264184,17.856916302451197,0.021827423979114316,0.5520636380179718,0.021827423979114316,0.907103825136612,0.83,0.0,1.4009424304462703,26.873524316940205,0.2372238257111733,0.339159509949354,0.006959552530844032,1.3816753143828537,26.87352483039274,0.001720550999380066,True,
egobody,egobody_recording_20210911_S03_S08_02_medium_kinect_12_kinect_11_b03471,r2,recording_20210911_S03_S08_02,recording_20210911_S03_S08_02,medium,26.815569616801337,2,ok,268.93385889464605,160.96911026950042,64.4434860146116,73.56195631207545,17.44258189556516,0.006690080818433198,0.05392321815831798,0.006690080818433198,0.907103825136612,0.83,0.0,0.13622784264321106,6.284843610255213,0.26991946419713087,0.3934342698360436,0.008522324742983324,0.197658346410393,6.284844331636583,0.07169737000003806,True,
egobody,egobody_recording_20210911_S03_S08_02_medium_kinect_12_kinect_11_b03471,r3,recording_20210911_S03_S08_02,recording_20210911_S03_S08_02,medium,26.815569616801337,2,ok,210.99957231199346,149.6909059185254,64.44348727869084,73.56195786586385,18.257246082359607,0.007376480245184614,0.02844131367791957,0.007376480245184614,0.907103825136612,0.83,0.0,0.09797242812669474,1.4827284683611732,0.21457054406627096,0.30155506241881624,0.1293237426401249,0.07657027877922917,1.4827312545522038,0.5400992140002927,True,
egobody,egobody_recording_20210911_S03_S08_02_small_kinect_13_kinect_12_b03471,r0,recording_20210911_S03_S08_02,recording_20210911_S03_S08_02,small,19.844222642454152,2,ok,857.9890675187751,669.5852203278242,60.18422401530521,64.31214008602079,26.412981869624613,0.8384747555141709,1.264958644394451,0.8384747555141709,0.9417989417989417,0.89,0.0,2.5492553763357644,19.66586176889851,0.852825583285202,1.8068131508263263,1.5798334558105782,2.5489646059828845,19.665855080490154,0.0,True,
egobody,egobody_recording_20210911_S03_S08_02_small_kinect_13_kinect_12_b03471,r1,recording_20210911_S03_S08_02,recording_20210911_S03_S08_02,small,19.844222642454152,2,ok,234.47383838262007,212.5810771838443,60.18422120287154,64.31213818572807,15.31324126572851,0.010829724290492565,0.5260329487253738,0.010829724290492565,0.9417989417989417,0.89,0.0,0.9760074716448484,19.66586176889851,0.2196178304113046,0.3618005865756372,0.004195012055833467,0.9863093608305376,19.665855080490154,0.0016410980006185127,True,
egobody,egobody_recording_20210911_S03_S08_02_small_kinect_13_kinect_12_b03471,r2,recording_20210911_S03_S08_02,recording_20210911_S03_S08_02,small,19.844222642454152,2,ok,195.01272391997477,139.563450854882,60.18422346667971,64.31213943209556,14.910729272599916,0.00624701956502304,0.02317481579989291,0.00624701956502304,0.9417989417989417,0.89,0.0,0.21787857123792462,7.89027074953532,0.19438676444465097,0.304222000138915,0.011526914179924208,0.2187775982025329,7.890253847667516,0.07622955299939349,True,
egobody,egobody_recording_20210911_S03_S08_02_small_kinect_13_kinect_12_b03471,r3,recording_20210911_S03_S08_02,recording_20210911_S03_S08_02,small,19.844222642454152,2,ok,406.52683454248756,356.97359568431216,60.1842224276121,64.3121387083402,18.782203211561217,0.010839607046390937,0.5265654379187696,0.010839607046390937,0.9417989417989417,0.89,0.0,0.970261081686845,6.182895477986964,0.40047119788584135,0.7745172456841956,0.569042773476775,0.9688879112714494,6.18287388638348,0.507826453999769,True,
egobody,egobody_recording_20210921_S05_S12_01_extreme_kinect_11_kinect_13_b02281,r0,recording_20210921_S05_S12_01,recording_20210921_S05_S12_01,extreme,30.70533604440771,2,ok,729.7017513588637,484.35403127265056,65.96557761645748,74.53897605617925,35.114097607654614,0.6893865768651986,1.292041225305552,0.6893865768651986,0.5,1.0,2.0,2.645933645177703,30.56189484974533,0.7232770134689105,1.3017907837767755,1.216632581680565,2.6469118007463046,30.56192392070182,0.0,True,
egobody,egobody_recording_20210921_S05_S12_01_extreme_kinect_11_kinect_13_b02281,r1,recording_20210921_S05_S12_01,recording_20210921_S05_S12_01,extreme,30.70533604440771,2,ok,281.67785578554714,201.05101306193498,65.96557703626124,74.53897578611816,24.311371411684025,0.02934717119794473,0.7407301877028878,0.02934717119794473,0.75,1.0,1.0,1.552310889163681,30.56189484974533,0.2643001969078244,0.3838371506546034,0.32613376667687094,1.54843689019864,30.56192392070182,0.002393025999481324,True,
egobody,egobody_recording_20210921_S05_S12_01_extreme_kinect_11_kinect_13_b02281,r2,recording_20210921_S05_S12_01,recording_20210921_S05_S12_01,extreme,30.70533604440771,2,ok,163.2151857459803,99.47403758697035,65.965579469733,74.53897760561517,21.311259188286964,0.014419692355425177,0.14955350985861873,0.014419692355425177,0.75,1.0,1.0,0.2611203586147679,4.757247304443891,0.15555926551846777,0.1663552878758901,0.059574541897334674,0.3169491725438092,4.757453539088178,0.09009806399990339,True,
egobody,egobody_recording_20210921_S05_S12_01_extreme_kinect_11_kinect_13_b02281,r3,recording_20210921_S05_S12_01,recording_20210921_S05_S12_01,extreme,30.70533604440771,2,ok,213.13512107645883,144.59454513810968,65.9655815316233,74.53897748307918,23.628176900305476,0.012213176700178815,0.06273374843078278,0.012213176700178815,0.5,1.0,2.0,0.3166062968679991,7.384640456016951,0.21250497020633777,0.28024669725163015,0.3006231765803532,0.3133836903522363,7.384773342654948,0.2401520690000325,True,
egobody,egobody_recording_20210921_S05_S12_01_medium_kinect_12_kinect_11_b02281,r0,recording_20210921_S05_S12_01,recording_20210921_S05_S12_01,medium,26.229418630719106,2,ok,262.9480000151074,249.25797590373384,60.12600648448491,65.98583788031245,24.490609151217843,0.5915263173606776,0.7336253640059027,0.5915263173606776,0.4966887417218543,1.0,2.0,1.4346764321660266,25.740412480660243,0.25088306272062244,0.4468726267626789,0.40199446275914263,1.4383769764997143,25.740405430222996,0.0,True,
egobody,egobody_recording_20210921_S05_S12_01_medium_kinect_12_kinect_11_b02281,r1,recording_20210921_S05_S12_01,recording_20210921_S05_S12_01,medium,26.229418630719106,2,ok,226.20514921244225,215.6151279932822,60.126007482139755,65.98583831293523,23.57738091546193,0.08735564328320836,0.627684306930005,0.08735564328320836,0.7450331125827815,1.0,1.0,1.3539752594186905,25.740412480660243,0.21659162189247178,0.37828974510637753,0.33853740918750463,1.3634130595151774,25.740405430222996,0.00288763799926528,True,
egobody,egobody_recording_20210921_S05_S12_01_medium_kinect_12_kinect_11_b02281,r2,recording_20210921_S05_S12_01,recording_20210921_S05_S12_01,medium,26.229418630719106,2,ok,128.44143267098096,106.86855986258776,60.12601047254002,65.98583930035714,20.4138409442785,0.01374621524003299,0.018578406393408606,0.01374621524003299,0.7450331125827815,1.0,1.0,0.09233245195779094,1.9435767133409896,0.11810268915043845,0.1813118796223109,0.0754715383913582,0.19072116538930345,1.943480782360308,0.08437770000000455,True,
egobody,egobody_recording_20210921_S05_S12_01_medium_kinect_12_kinect_11_b02281,r3,recording_20210921_S05_S12_01,recording_20210921_S05_S12_01,medium,26.229418630719106,2,ok,214.55488670822297,191.25067738041975,60.12600656578914,65.98583764536359,23.909440324002492,0.015895327715386518,0.11009339985981505,0.015895327715386518,0.4966887417218543,1.0,2.0,0.5280819861361701,11.691450325637705,0.2101279140702005,0.36536232946183506,0.35890668579150253,0.6019458147689525,11.691434499645661,0.22988771099971927,True,
egobody,egobody_recording_20210921_S05_S12_01_small_kinect_13_kinect_12_b02281,r0,recording_20210921_S05_S12_01,recording_20210921_S05_S12_01,small,4.618278041803539,2,ok,556.7340246566746,405.2039984970422,63.233311081598295,70.10627654186601,34.28829333930887,0.5258135946509399,0.5877714812245299,0.5258135946509399,0.4909983633387889,1.0,2.0,1.1942919055428407,4.301982013303089,0.5424602079634727,1.0072214962752826,0.9492455724929358,1.1924389555284811,4.301959170806527,0.0,True,
egobody,egobody_recording_20210921_S05_S12_01_small_kinect_13_kinect_12_b02281,r1,recording_20210921_S05_S12_01,recording_20210921_S05_S12_01,small,4.618278041803539,2,ok,111.36699721559626,99.40618474811451,63.2333094585389,70.10627694750208,23.392141103663498,0.028113157863294807,0.14610071356988824,0.028113157863294807,0.7364975450081833,1.0,1.0,0.29587078434409114,4.301982013303089,0.08768184537159887,0.09766477109153508,0.04745015386117266,0.30897504756852673,4.301959170806527,0.004146428999774798,True,
egobody,egobody_recording_20210921_S05_S12_01_small_kinect_13_kinect_12_b02281,r2,recording_20210921_S05_S12_01,recording_20210921_S05_S12_01,small,4.618278041803539,2,ok,111.142178974074,99.06824491933189,63.23331117840735,70.1062764703194,23.363263999814528,0.027799105671917297,0.14102846665938978,0.027799105671917297,0.7364975450081833,1.0,1.0,0.28172976745734374,4.03085679357695,0.08712406300326539,0.09654920635486813,0.04808678800059986,0.2824558228984004,4.030832396790122,0.07627495399992767,True,
egobody,egobody_recording_20210921_S05_S12_01_small_kinect_13_kinect_12_b02281,r3,recording_20210921_S05_S12_01,recording_20210921_S05_S12_01,small,4.618278041803539,2,ok,134.71345511205345,111.93175170477446,63.2333091643494,70.10627411744012,24.30133246904683,0.020031345408799625,0.04205717751866377,0.020031345408799625,0.4909983633387889,1.0,2.0,0.1983203469913112,2.209719582563142,0.11338407667469705,0.14906923369773145,0.1657719112665889,0.14855632225783963,2.2096744862226867,0.21621170100024756,True,
egobody,egobody_recording_20210921_S05_S12_02_extreme_kinect_13_kinect_11_b01916,r0,recording_20210921_S05_S12_02,recording_20210921_S05_S12_02,extreme,31.032654192611474,2,ok,633.10555767846,483.97890474414794,69.78296681897267,74.76969810883874,44.02457439887555,0.8256990393476416,1.2867207111020427,0.8256990393476416,0.5,1.0,2.0,2.645736971278699,31.044586998317204,0.621453539427655,1.1439826606005326,1.1467219635632817,2.65654484906366,31.044586018465345,0.0,True,
egobody,egobody_recording_20210921_S05_S12_02_extreme_kinect_13_kinect_11_b01916,r1,recording_20210921_S05_S12_02,recording_20210921_S05_S12_02,extreme,31.032654192611474,2,ok,286.4059316397235,251.57638086508484,69.78296712864758,74.76969862810769,36.18745630378807,0.05291075292779459,0.8041869101401897,0.05291075292779459,0.75,1.0,1.0,1.7564000557048565,31.044586998317204,0.27034255774972826,0.4417606972446784,0.5214870606483452,1.8245402178388799,31.044586018465345,0.0024165730001186603,True,
egobody,egobody_recording_20210921_S05_S12_02_extreme_kinect_13_kinect_11_b01916,r2,recording_20210921_S05_S12_02,recording_20210921_S05_S12_02,extreme,31.032654192611474,2,ok,194.36979929435765,153.33832891223983,69.78296898978174,74.76969901263085,30.77939030619856,0.02019974268803919,0.027375496803274887,0.02019974268803919,0.75,1.0,1.0,0.11002018148086272,3.526644390562511,0.18107834788890198,0.26323227752302597,0.0823172010237885,0.3521416963170359,3.5266313003780856,0.07286027100053616,True,
egobody,egobody_recording_20210921_S05_S12_02_extreme_kinect_13_kinect_11_b01916,r3,recording_20210921_S05_S12_02,recording_20210921_S05_S12_02,extreme,31.032654192611474,2,ok,877.2863251826053,832.6752807058241,69.78296888735383,74.76970083785368,52.25276305212712,0.010389398147590873,1.268172144164158,0.010389398147590873,0.5,1.0,2.0,6.660190664729989,144.28258217429936,0.8572783074739594,1.6156321966931408,1.8119124607649202,6.475580588634824,144.28257241902244,0.31750693199956004,True,
egobody,egobody_recording_20210921_S05_S12_02_medium_kinect_12_kinect_11_b01916,r0,recording_20210921_S05_S12_02,recording_20210921_S05_S12_02,medium,26.566357478139803,2,ok,315.17216757820916,284.5003327769012,67.3505796650251,71.96434792253326,34.07496220114484,0.561703653930798,0.729801837767996,0.561703653930798,0.5,1.0,2.0,1.422685306482446,26.07658421232707,0.2950256928621647,0.5165853758449903,0.5247174524405956,1.4405649929916668,26.07658473389204,0.0,True,
egobody,egobody_recording_20210921_S05_S12_02_medium_kinect_12_kinect_11_b01916,r1,recording_20210921_S05_S12_02,recording_20210921_S05_S12_02,medium,26.566357478139803,2,ok,289.33933088980234,262.93032188468,67.35057827170753,71.96434699300532,33.26813622060731,0.11935190383946787,0.6166518822282422,0.11935190383946787,0.75,1.0,1.0,1.426765189635258,26.07658421232707,0.2684860322514869,0.4635060546236347,0.464328146587497,1.4621987953991062,26.07658473389204,0.002218801999333664,True,
egobody,egobody_recording_20210921_S05_S12_02_medium_kinect_12_kinect_11_b01916,r2,recording_20210921_S05_S12_02,recording_20210921_S05_S12_02,medium,26.566357478139803,2,ok,194.09937659077468,181.40796527137147,67.35057935272692,71.96434735371093,28.311026637548697,0.019445349579963103,0.06443468451752526,0.019445349579963103,0.75,1.0,1.0,0.24315324754218187,4.421295472411616,0.17528554250920528,0.27710507513907146,0.0632318481691359,0.4742296465828897,4.421296986766509,0.07307813399984298,True,
egobody,egobody_recording_20210921_S05_S12_02_medium_kinect_12_kinect_11_b01916,r3,recording_20210921_S05_S12_02,recording_20210921_S05_S12_02,medium,26.566357478139803,2,ok,244.77678280568904,219.42786804525588,67.35058022982668,71.96434892540186,29.91289309049269,0.02362860889674643,0.08401031340424116,0.02362860889674643,0.5,1.0,2.0,0.2886645696161413,4.042736295387557,0.22495017513276688,0.37643434038619455,0.18794096699769916,0.5882057869137284,4.042737961531757,0.21902737300024455,True,
egobody,egobody_recording_20210921_S05_S12_02_small_kinect_13_kinect_12_b01916,r0,recording_20210921_S05_S12_02,recording_20210921_S05_S12_02,small,4.618278041803539,2,ok,544.335312414994,404.41188931099236,67.66461131487085,72.17297254339303,37.8092700786056,0.49606931009109295,0.5766602147033945,0.49606931009109295,0.49261083743842365,1.0,2.0,1.1934185486554325,4.667138786285316,0.5349754286246813,0.9710264389945845,0.8887084184241059,1.2045055154755577,4.667128938914103,0.0,True,
egobody,egobody_recording_20210921_S05_S12_02_small_kinect_13_kinect_12_b01916,r1,recording_20210921_S05_S12_02,recording_20210921_S05_S12_02,small,4.618278041803539,2,ok,136.46198979007195,98.8379921529899,67.66461129508599,72.17297304700782,27.958719472239697,0.044601256669334524,0.17407600830410483,0.044601256669334524,0.7389162561576355,1.0,1.0,0.32115359559561985,4.667138786285316,0.11563972222478318,0.13235502619478828,0.08930683932425838,0.36059890044443693,4.667128938914103,0.0023486190002586227,True,
egobody,egobody_recording_20210921_S05_S12_02_small_kinect_13_kinect_12_b01916,r2,recording_20210921_S05_S12_02,recording_20210921_S05_S12_02,small,4.618278041803539,2,ok,139.97659519427518,104.71032614086019,67.66461178475248,72.17297294761627,27.353876118559004,0.03546435014407861,0.06638831684352826,0.03546435014407861,0.7389162561576355,1.0,1.0,0.10154063078071637,0.8343683121856255,0.11935501358436577,0.13978560891395345,0.014038973561974432,0.17823447515408516,0.834311663434781,0.07717310699990776,True,
egobody,egobody_recording_20210921_S05_S12_02_small_kinect_13_kinect_12_b01916,r3,recording_20210921_S05_S12_02,recording_20210921_S05_S12_02,small,4.618278041803539,2,ok,123.94775426715088,117.3537848439657,67.66461230142271,72.17297505957409,28.77374828756073,0.029521487087718228,0.057695275830978145,0.029521487087718228,0.49261083743842365,1.0,2.0,0.13902443526185748,1.4100997403084043,0.10510670763150744,0.11128899700823683,0.15590932262106122,0.15033684240005424,1.4100661635667444,0.18101418200058106,True,
egobody,egobody_recording_20210921_S05_S12_03_extreme_kinect_11_kinect_13_b03356,r0,recording_20210921_S05_S12_03,recording_20210921_S05_S12_03,extreme,31.032654192611474,2,ok,721.2435499280215,489.4795509094543,124.18751562843154,131.68618272740815,56.437134330248064,0.9321336257862481,1.301384449145892,0.9321336257862481,0.9830508474576272,0.9666666666666667,0.0,2.667497614338607,31.294293730895443,0.691791250580626,1.1132921497320172,1.0693674131285957,2.6685540156653103,31.29431925421739,0.0,True,
egobody,egobody_recording_20210921_S05_S12_03_extreme_kinect_11_kinect_13_b03356,r1,recording_20210921_S05_S12_03,recording_20210921_S05_S12_03,extreme,31.032654192611474,2,ok,452.68343775851355,308.0240551417483,124.18751527707771,131.68618249257494,48.87150679369367,0.03691004496696817,0.8469832483855568,0.03691004496696817,0.9830508474576272,0.9666666666666667,0.0,1.7427569040658926,31.294293730895443,0.39812175448928677,0.504976764971386,0.41848606460347837,1.8215412641066204,31.29431925421739,0.0027968519998466945,True,
egobody,egobody_recording_20210921_S05_S12_03_extreme_kinect_11_kinect_13_b03356,r2,recording_20210921_S05_S12_03,recording_20210921_S05_S12_03,extreme,31.032654192611474,2,ok,385.7471110690528,195.3869757561379,124.18751455117707,131.68618212532098,45.81742238904051,0.013950072514549668,0.08048100239429601,0.013950072514549668,0.9830508474576272,0.9666666666666667,0.0,0.1041169461675008,3.165453278230002,0.3533771136041794,0.41229143742366353,0.0856627538655449,0.44426300649888084,3.1657323244847198,0.07619635599985486,True,
egobody,egobody_recording_20210921_S05_S12_03_extreme_kinect_11_kinect_13_b03356,r3,recording_20210921_S05_S12_03,recording_20210921_S05_S12_03,extreme,31.032654192611474,2,ok,1084.2401155686275,713.9838161445115,124.18751198433053,131.6861777136531,65.16265171709452,0.01987613191797809,0.4492573934273767,0.01987613191797809,0.9830508474576272,0.9666666666666667,0.0,3.54886996619803,104.3921198374572,1.0923143475047967,1.9429471362177997,1.664934245545316,3.4713556101829854,104.39211708834883,0.33343967699966015,True,
egobody,egobody_recording_20210921_S05_S12_03_medium_kinect_11_kinect_12_b03356,r0,recording_20210921_S05_S12_03,recording_20210921_S05_S12_03,medium,26.566357478139803,2,ok,445.7645639237232,320.0202834219951,140.10180602845065,146.29665807333444,86.17717315398514,0.6255026490480867,0.7294943731769189,0.6255026490480867,1.0,1.0,0.0,1.5292721250573182,26.819869494646504,0.41834647619677595,0.5383025410208911,0.5445733311233363,1.5312903677181486,26.819900139650635,0.0,True,
egobody,egobody_recording_20210921_S05_S12_03_medium_kinect_11_kinect_12_b03356,r1,recording_20210921_S05_S12_03,recording_20210921_S05_S12_03,medium,26.566357478139803,2,ok,438.4954407130859,308.67789995105767,140.10180695727888,146.29665867275574,85.78588580473857,0.1362294632092661,0.6057506378005644,0.1362294632092661,1.0,1.0,0.0,1.519064859202742,26.819869494646504,0.3997262624984529,0.5010621136242449,0.5028901002141063,1.5552030524201428,26.819900139650635,0.0025120609998339205,True,
egobody,egobody_recording_20210921_S05_S12_03_medium_kinect_11_kinect_12_b03356,r2,recording_20210921_S05_S12_03,recording_20210921_S05_S12_03,medium,26.566357478139803,2,ok,354.93943254243584,172.82504403218726,140.1018045753034,146.29665552310118,81.23187572975911,0.020513825332259882,0.1915228254206223,0.020513825332259882,1.0,1.0,0.0,0.43872125706351367,7.4881175992031075,0.33576739290608754,0.3731443744395141,0.1024375388864074,0.4588040927107641,7.488235067869592,0.07695648200024152,True,
